Compound	MC_POS_1_Salmonella	MC_POS_2_Salmonella	MC_POS_3_Salmonella	ME_POS_1_Salmonella	ME_POS_2_Salmonella	ME_POS_3_Salmonella	MF_POS_1_Salmonella	MF_POS_2_Salmonella	MF_POS_3_Salmonella	MJ_POS_1_Salmonella	MJ_POS_2_Salmonella	MJ_POS_3_Salmonella	MQ_POS_1_Salmonella	MQ_POS_2_Salmonella	MQ_POS_3_Salmonella	MR_POS_1_Salmonella	MR_POS_2_Salmonella	MR_POS_3_Salmonella	MV_POS_1_Salmonella	MV_POS_2_Salmonella	MV_POS_3_Salmonella	NH_POS_1_Control	NH_POS_2_Control	NH_POS_3_Control	NI_POS_1_Control	NI_POS_2_Control	NI_POS_3_Control	NJ_POS_1_Control	NJ_POS_2_Control	NJ_POS_3_Control	NK_POS_1_Control	NK_POS_2_Control	NK_POS_3_Control	NL_POS_1_Control	NL_POS_2_Control	NL_POS_3_Control	NM_POS_1_Control	NM_POS_2_Control	NM_POS_3_Control	NN_POS_1_Control	NN_POS_2_Control	NN_POS_3_Control	PRE_QC1_POS_1_QC	PRE_QC2_POS_1_QC	QC1_POS_1_QC	QC1_POS_2_QC	QC1_POS_3_QC	QC2_POS_1_QC	QC2_POS_2_QC	QC2_POS_3_QC
2.36_307.0857	11375.36909	0	18670.4294	15833.58014	16080.33796	26174.24815	0	0	15434.09016	0	0	0	27506.61762	18950.77195	0	0	27977.76067	32671.09087	0	44668.169	57634.21743	35031.63891	48649.47905	12390.64797	38214.50405	52595.3328	54033.17835	57122.08379	77640.90692	0	37563.80876	47139.80952	78491.82597	66888.03413	83484.59747	0	51399.38348	81477.93793	115934.8668	52835.4985	59972.6935	107250.8316	33759.27514	31000.75273	30311.11536	24900.40263	26269.16251	32236.04548	36420.22824	24719.08413
0.65_335.1158	6457.63318	6831.229465	8368.003937	2016.278422	1924.181639	0	0	155.2323417	6419.936913	16697.24591	6206.765233	6296.157413	2574.438983	4650.68932	0	0	5478.54612	4306.044462	0	10982.11295	19062.21259	16845.45906	22076.89721	17058.56582	12498.71858	17788.40051	15879.66536	31376.13891	28205.10386	0	9828.454549	13388.69509	11227.69181	12859.29331	14230.81734	0	17306.34812	15743.908	16131.26636	18780.88493	17549.04084	14589.2258	12371.16724	11534.5365	14776.12421	13735.25372	14894.12345	13525.33325	11892.3978	12888.89077
0.63_361.2023	42174.2936	52272.06272	50801.72968	55853.24706	53693.14636	54704.69474	0	63465.07484	66171.93267	62281.66293	83764.60589	62676.73224	104567.7427	109496.0066	238961.5547	0	46249.20194	56557.12223	2011.74831	100493.1091	93247.90835	133869.3762	129085.3032	136887.15	100659.6442	128092.9096	98877.11847	120721.4027	110584.7947	0	105210.0735	114274.2867	96781.90239	193221.1879	216309.3519	274213.1782	119773.2304	116899.689	131713.8277	211780.2858	198986.2046	206344.1754	106657.0234	125812.0782	114344.9887	115084.6671	98429.60542	106331.0676	108591.0545	123543.5885
5.37_180.0667	724575.296	738701.3991	894114.8072	908347.804	719859.4443	929658.7533	0	25499.09805	2326.228621	1037954.567	1015857.864	1005416.55	748226.8841	1139191.039	0	0	1010604.12	1140513.635	0	280839.1061	238606.7123	86790.54036	111347.7954	76988.25993	100748.1182	80510.57494	76670.5705	105317.3696	132745.633	42115.32357	109772.0625	82966.08884	0	91545.35456	98364.09049	0	98736.11851	129422.9418	0	239866.1322	38463.39368	165368.746	536580.9035	554218.1747	393847.1253	511507.1868	515011.147	462719.8403	431875.638	491317.8744
0.86_125.0354	88264.26406	87887.29766	82173.20129	57503.92185	43979.92	44407.50559	0	216301.5605	251750.9444	122290.1605	135326.9351	129140.2301	78388.2431	73825.57105	0	0	104205.0918	114504.6845	0	17844.73328	15583.21002	14338.11757	7268.407121	14651.84264	16017.62314	15558.18036	13436.1679	3623.27383	3651.64077	0	7658.878136	6742.518812	9062.467997	5819.552626	3009.430773	4.500539679	12159.81794	11889.33166	10809.88276	9696.563626	10372.20932	9743.635233	41055.70678	39254.48917	46089.24346	38276.19112	33286.3485	38970.26265	44688.45114	29942.99449
2.95_158.0824	767323.2656	962069.6647	994471.2451	1383506.081	1426335.436	1719663.282	10012.63811	511896.2064	741153.6449	1429369.077	1536796.72	1592205.755	554277.7109	749053.2789	399680.2663	155423.4003	184734.9274	236007.2017	2357.66901	191512.7236	228017.5193	50559.99065	58386.31676	61128.22849	52214.93158	73339.35071	72311.09406	50575.37037	80397.00363	0	202919.3265	218125.3249	273028.4176	53228.06937	63716.56522	1147.428045	35984.07767	42283.12554	22777.693	71306.62575	87014.82512	114761.8816	311889.6364	280517.8283	247496.2559	267220.5968	301941.7521	283232.2421	274010.6856	313286.0886
0.89_298.0721	30358.02657	32383.75215	5047.936351	99660.86092	83798.87626	84431.41626	0	48789.94462	65576.30874	40550.42718	31006.44885	42045.35109	28138.18619	41437.34092	0	0	17640.94058	18323.3911	0	39201.35623	34266.27184	12078.46524	4390.85081	3940.4124	3244.366184	7897.519214	5782.595281	1647.184076	7191.135713	0	1800.236834	3868.581845	2961.658433	6080.631852	5101.650136	0	2543.595453	1487.184077	2332.892528	1051.645381	681.2198097	1516.441869	29511.72825	24583.27789	23690.72656	29337.74468	18758.42877	24782.7913	22339.60344	24374.74123
3.06_253.0509	748412.7341	742045.463	817293.8489	1542810.024	1320070.897	1540958.057	1642.017097	610699.0294	693400.2052	571119.2465	584342.4219	590256.1075	821259.4046	864300.0157	110343.4879	0	166137.2487	184496.0107	0	6071.224359	6492.805949	2904.935361	0	0	4217.250827	7466.558334	0	0	0	12604.18954	2076.796457	2706.771028	4800.406841	0	0	0	0	0	0	0	0	1874.140351	253398.2463	251489.4121	244426.6425	253123.6868	262458.0226	273881.4745	277992.8538	274024.1196
4.94_164.0718	3425763.694	3861134.99	3702281.043	2342557.072	1884329.35	1612134.733	2525350.268	5619747.78	4454196.073	3466764.416	2955683.803	2493281.796	1293692.545	1658342.353	762879.3564	163865.8212	5020036.966	5843716.77	90895.63296	715509.5997	714283.3594	455187.3112	472242.5673	507829.0053	478865.3354	425964.9504	437860.4546	821045.379	648095.0825	286515.6968	698432.4268	754175.1553	731139.4432	490127.5926	420003.6196	114027.1416	543839.7086	632628.1162	93120.79318	1122939.906	1195405.538	1117999.997	2593866.722	2273426.944	2433691.466	2312245.275	2595336.362	2003646.651	2397522.812	2280768.287
0.75_327.2332	441419.2261	431380.8083	366307.1278	575691.4921	440757.7669	372795.3405	0	1208132.985	1253889.217	1316966.222	1173554.37	1119863.074	936658.9957	803968.811	437.8530273	0	2215286.556	2039893.27	0	275816.7085	267523.5049	150976.0972	128341.4718	102695.17	56834.9611	55882.67441	39654.04105	146023.0612	111616.444	0	131788.1144	99153.56437	75954.46102	101498.5593	92593.45072	3513.893451	87360.54456	99479.01852	69141.65804	101352.2416	82285.79016	65473.93862	446131.6737	449761.0396	479212.5711	474427.1327	418321.2122	468508.2729	437443.5997	383901.8116
2.90_114.0928	18921.04743	25181.00294	26803.18983	38308.98134	35008.18563	41815.84076	0	11527.94573	18725.89803	38682.95818	39419.13549	39891.26316	13667.55683	17091.14168	10703.00526	673.5701702	2677.162915	1447.327836	701.4170027	5969.355768	6581.392585	1176.496906	1049.989485	2801.051435	902.0786876	2274.74697	1287.528493	1962.130602	1784.321546	422.1530922	5908.783233	6399.771383	5234.039322	1568.988997	419.8080398	0	0	1055.432249	378.0004161	1890.854422	941.8726982	2922.3774	8688.633494	6994.719048	8814.806356	9576.90756	9119.704075	6925.441191	5093.602328	10095.53926
1.01_409.1896	477384.9094	493778.0092	519015.8941	905349.3235	836373.4203	940392.4274	3587.390091	974095.5677	1175569.532	366192.55	433813.1127	502056.8971	839008.7496	885049.1511	368691.8638	7743.506496	541011.7369	601190.5916	216813.7834	1313323.596	1416497.508	2249897.902	2457277.892	2588399.054	971758.9524	1127265.144	1103417.774	1915676.055	2058134.858	0	1043813.627	1146071.041	1238537.631	1911232.567	2102666.278	702102.8041	1371344.342	1520047.574	1488297.396	1314364.51	1427138.5	1514662.845	1124026.343	1139765.998	1057223.852	1151248.742	1099352.821	1130674.001	1124138.003	1128765.879
5.81_116.0718	391175.0903	358675.4402	442146.4972	356372.8245	273391.8623	234034.7893	611753.047	482377.2005	0	362194.0697	408705.1776	520758.9618	230373.9037	221940.2849	38044.24155	2030.474715	224348.1409	335233.9663	16706.14733	64648.05065	86206.239	47454.24815	50266.03958	39214.23722	87015.3453	73454.06006	78963.71276	113751.6025	82228.80066	1307.035463	110127.4265	114880.2207	219.4155499	64241.97926	34143.40341	0	38052.6325	47392.7518	3233.353918	117336.7801	122625.1129	97146.28723	170712.237	189758.648	230443.6406	217809.563	214009.2658	201269.2137	194169.4077	141510.3279
0.99_556.2960	104881.269	116039.7826	148267.7858	337619.2576	309013.17	365698.8547	42227.49895	212557.3623	272500.9029	246428.676	249060.9259	279169.0156	439520.9684	471253.7566	0	0	79872.86087	97388.77673	96986.39898	197203.6777	193747.858	61893.29369	59158.19265	53199.3031	6907.887892	7617.370214	10043.40432	13686.82252	7655.031759	0	17346.34097	23893.38172	15007.57315	19405.57659	11086.18153	8770.884071	36895.90415	36638.75691	29081.54748	29557.8385	40735.45972	23220.79047	142167.0157	155783.6752	147070.6987	148615.9373	153411.5757	140551.3275	145073.2358	146764.4063
0.92_499.3067	0	2728.895323	139029.7738	0	0	0	0	13263.23703	773449.2479	2106.768241	0	79.05657985	921.602693	0	90121.62189	0	0	0	15162.09431	136681.7567	99102.77022	282430.6511	251158.1884	327063.5236	154685.6365	181599.5463	173106.1522	108984.1552	87766.69873	0	290190.7472	283447.8599	255030.5099	161310.8493	199440.107	1388434.226	213762.846	214300.4269	248239.7751	153439.0132	159707.1718	137094.9408	127382.903	159628.4192	147830.2796	143663.4743	123390.4804	149089.9291	114933.9164	130843.8115
0.89_352.1225	35193.72967	32588.00388	0	50977.0033	56336.61951	59605.85369	0	93539.38365	109245.6745	77655.5529	75408.54827	96338.54041	114599.9208	117335.8555	0	0	33404.73311	56619.54419	0	64285.09088	74269.79535	11920.10145	8520.984224	11010.15117	0	0	0	3627.210285	794.1550838	0	0	6215.123492	7524.6748	14550.02536	16054.20283	7227.962941	0	0	0	8315.205347	19316.53019	18715.60682	45426.8783	34170.96644	39602.33545	32591.42659	29515.81625	36743.24909	44054.59056	43557.59223
1.28_331.2491	32735.98004	31500.24558	40845.1417	75955.80695	79157.30748	102155.3055	0	93013.76008	125195.1882	72963.73814	63523.6034	50328.84156	121187.7318	108101.2136	0	0	14519.45328	14206.06722	0	212827.6544	234113.3025	521335.7317	536268.2612	522774.3122	1376657.232	1474081.964	1490585.92	641721.3117	611433.113	0	459467.6653	483012.9401	505284.8659	549885.5078	592772.4755	0	78729.01228	94128.51175	84969.12689	285114.185	305067.7859	301012.7499	339891.0132	341923.0537	330290.5018	347465.4006	322122.6006	363700.4894	372988.5347	348443.7786
2.17_248.0957	31209.66538	31463.20617	50704.65043	26006.89959	33801.25001	41861.71705	1238.385043	30148.68176	34237.77726	76033.07707	82538.39925	87268.14176	47052.83395	58311.54232	16829.78764	6488.145066	19666.77531	25022.67948	8830.735228	52957.15885	74199.26672	8450.446765	10061.05867	7606.535326	3394.07026	3709.934649	4923.729045	4751.915463	8366.038845	0	7496.575328	10772.97648	6094.899637	3885.855211	8555.507152	25267.23089	6626.346692	4772.477307	6238.24428	5113.906811	7934.390588	6575.533155	23100.72382	22187.32561	20782.8103	21731.83244	26545.14847	23227.4689	23563.70404	28593.45342
2.33_493.2942	9844.263262	0	13986.13079	347.8038677	1002.028113	8131.939928	0	10195.96297	26604.06452	0	0	0	285031.1191	331266.6198	0	0	73092.8875	99848.07086	68665.13823	637750.3548	720099.7932	898906.2801	1202979.02	1500590.864	5310321.522	6551990.371	9090906.051	915122.4748	1299303.483	0	3160417.025	3355371.117	4333525.789	1805785.192	2363625.802	0	1050029.265	1345789.755	1677737.744	1055981.394	1339272.405	1636076.301	877495.396	803179.2583	779019.0863	822508.5735	955502.0889	855835.7437	883864.9987	1327503.081
3.45_191.0199	167161.1773	166330.0965	154383.9318	140205.5592	143476.1228	231444.8305	172456.5465	60512.61045	66338.7604	263625.5416	322679.5431	375249.3986	19109.18603	24652.18206	20680.09283	249577.6586	151587.2581	129266.7947	14390.79586	26123.84498	30329.45864	12150.87626	20354.81306	23274.52591	5815.361567	10516.46996	11933.38658	13564.74502	20805.07829	0	20592.08972	23346.70561	23704.10298	23991.87488	21745.33239	0	15779.94621	23073.51579	26346.81825	14289.52478	19987.70368	22581.96203	42695.73778	40892.0222	33042.10873	48753.02727	38410.25097	36637.11057	43503.58114	29350.53959
0.94_153.0195	3084.570866	4113.571861	0	0	0	0	0	0	330.3641119	0	0	0	2522.987081	4200.198116	0	0	0	0	0	10204.39967	14115.02485	5925.773468	6905.737607	12205.39302	52591.25288	50546.19507	52347.71529	8477.236039	11649.6798	0	37712.06766	39838.02346	39498.43905	18974.28307	19420.6101	0	4025.941329	5802.277871	7904.860604	14751.00613	19830.35187	17593.60588	8694.340819	7258.058407	9870.177674	7977.315935	8995.753499	6978.501528	10177.50352	9867.656624
1.04_200.0566	7423.264318	0	0	6148.309895	3437.314788	5246.853672	0	6670.853929	0	28877.67544	28296.06441	25622.35703	368.8849463	0	2037.741023	0	1652.508004	0	0	16987.43354	18517.39655	23142.8434	26987.78522	24965.34993	38375.55683	48749.31848	36787.4962	8853.669054	21593.22638	0	28006.32425	34467.73206	34748.5367	16548.60495	17150.64698	0	13854.58138	13701.93828	15958.88099	19586.3927	17632.74248	22126.30017	13897.93143	14946.88811	15716.89898	14570.61018	14054.44603	12655.35593	10713.07984	13838.089
0.63_525.3239	10481.29834	10130.00091	15039.91164	5085.241272	13044.72842	11313.00148	0	19724.1462	29726.81119	25034.85083	24262.61986	28159.8047	39809.5103	33403.60283	0	0	38496.39719	24974.15292	0	75056.48289	87406.31921	84767.02714	75343.01758	87923.43307	54480.25024	46015.05135	53721.86369	73551.52537	66877.7946	0	48387.49767	47907.80154	47771.28953	63425.27242	80956.89777	57646.01534	73225.83175	77818.44835	69893.00774	81840.59691	93252.43877	92585.68022	47156.15367	50961.77415	50814.49725	47919.01156	52611.49064	56750.02221	46414.77624	49082.14803
2.49_577.3022	95441.63077	91204.04064	144211.7211	468826.4419	445870.0698	550297.21	0	156267.3092	212611.6558	291636.1952	322383.6606	361225.3785	237185.2311	259656.1077	25914.87077	0	138761.343	162575.8385	0	12096.91557	12618.46726	8970.730227	10942.89495	10530.41032	14911.69673	6211.536132	9472.217674	12387.89118	24264.75139	0	8210.704004	10430.82665	10073.59042	12976.75142	23444.59467	0	2813.738955	4055.437034	4418.739392	11874.02289	13045.99111	12271.68747	82737.15427	85744.80951	79438.57045	65741.97544	85513.56927	70002.6417	79720.03604	85753.4331
4.20_802.5621	472390.8853	526966.8214	666553.0324	77855.96395	323936.9579	403009.3409	0	156740.4362	0	167433.4656	215376.0373	258159.1939	597429.5308	650156.4816	0	0	365189.3714	351442.2393	0	68141.46758	75771.08608	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	106582.2117	105016.9931	89220.65648	84990.26271	92882.909	89557.80327	97608.3253	98418.87838
2.80_142.0873	88505.26771	117480.9866	122595.8033	123203.1229	129875.1883	159409.6967	701.4403302	67524.83288	97606.29344	244021.8498	290227.4716	311334.053	79477.65796	80552.25939	216358.4238	2388.459434	8289.738219	17414.69289	932.3075423	20521.8263	14370.99898	226.7290566	373.8309644	0	7805.820587	11880.35073	6236.89531	2132.705152	2713.685247	0	13695.17933	22130.80541	24280.23842	6034.551728	6765.060212	0	744.3228627	144.1022327	2232.514759	2604.00776	6532.149305	10530.73796	29167.38875	24519.85391	25769.52588	29640.83283	23648.38258	24414.0816	29201.31532	24482.24664
1.07_397.3323	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	43772.28036	41107.37554	256262.3386	241209.6453	272434.0017	184588.5053	199175.2283	233210.0304	161685.8693	189574.4567	0	109618.3793	116407.7825	125943.6534	45903.66014	47673.65532	0	6096.685386	0	6566.684509	4240.173469	0	4273.756831	32597.02512	35419.90241	44803.54102	48393.14273	40886.72214	33570.44762	35860.41928	46395.7573
1.14_137.0244	28223.03082	38104.04956	12542.22027	2840.417378	2964.520674	5386.465708	0	1751.145283	5273.228619	0	0	1711.277279	9611.756487	13084.27034	0	0	630.9497747	7582.103866	0	30858.01727	40647.13918	23375.38348	24880.33262	22894.71973	115214.7149	146674.1372	128292.1128	32884.63189	33156.24064	0	69248.31332	87017.79339	110376.5348	66690.55652	73992.62578	0	16456.31641	17079.25328	15040.20478	46153.1027	43325.2219	55222.57088	22426.4662	27049.9219	19379.36466	24801.92946	27670.6641	24754.0422	24271.32353	23608.51327
1.62_510.2539	547121.4684	609885.6384	662770.2698	696887.2634	598936.3126	715799.3809	0	721569.8476	892128.2214	449343.0988	436318.0466	533696.3346	1124212.882	1075801.485	51082.77733	0	259498.0776	279458.6572	0	40115.11171	45215.36645	25271.12723	16481.65025	51183.8074	22816.28024	58843.35366	55787.82759	32812.81447	45399.77274	0	53431.29128	74126.46661	62410.91307	31692.02535	57118.75219	6337.153517	27153.72623	4756.876641	40726.32826	20989.89855	27295.82776	23281.30092	280618.223	307299.094	303961.3509	295546.4467	347801.1178	284493.3461	282823.8323	331722.912
2.69_192.0666	918034.8688	1172496.608	1508089.029	1829511.51	1628556.014	1800249.998	0	451827.4462	645027.8763	1611073.592	1815639.204	1847976.056	514744.1363	541354.1598	223.1957425	0.239096991	157718.8216	173300.8638	0	78175.38072	76900.94103	6656.391319	13976.41524	18846.5432	30215.50621	26864.5232	38449.95207	26865.65162	22686.62594	0	210411.8908	196345.6053	223958.0881	37418.73937	35796.49321	0	15123.83059	17548.18133	23071.41428	42685.11745	46452.50486	53725.64817	231145.1197	253394.5872	242790.0728	243492.8331	251764.5949	231856.4972	238974.1838	264408.8271
1.04_243.0621	175086.862	188879.4031	193315.6134	200279.5964	157221.4943	196769.6044	0	179416.5304	202662.8041	827256.6008	866650.4539	955173.7071	25132.09593	22250.03375	1978.593516	0	49050.64024	53025.20329	162.5089959	572112.606	571295.7555	739974.9371	777108.3214	798132.0191	1285456.67	1485357.056	1292475.467	503510.864	558666.9563	0	985149.8708	1060561.751	1053218.961	510765.3552	549774.0572	0	451452.4042	469580.4894	462108.6812	618725.9315	612201.9905	653551.6828	411928.5059	413295.7843	393124.9816	443441.789	422067.1306	434508.3357	441672.8103	382307.431
0.96_459.1300	29326.06689	33616.03272	36608.77861	92460.70567	100916.4718	118512.2187	0	20504.9274	10766.58863	41351.36143	46675.71313	50774.88962	37740.15466	33156.93132	0	0	21525.62124	10450.43222	0	30816.84001	39386.30581	75360.16327	66812.43721	84441.58948	35923.01486	34096.13288	28081.30234	75493.13057	85855.23684	0	89320.35722	84416.74753	81309.75278	106994.6482	113341.5772	0	129108.725	134361.7389	112059.0656	105808.5409	113123.3093	132394.3345	50536.08855	58712.31318	39568.45508	45129.56782	52068.86364	60744.41015	56240.54014	52145.66352
2.21_305.1508	7244.463374	15941.75397	22526.67608	21347.32865	16067.97675	24517.27415	0	14852.61372	19900.27012	35085.16814	44469.18824	38154.90699	37636.88561	29535.36532	0	0	24703.47391	18339.03266	0	44414.0494	46729.27152	47775.37072	62094.88391	72018.26816	64464.53387	79370.06345	70246.60949	67519.94961	67659.92401	0	27228.36275	37469.52601	37017.65706	56448.40108	66986.3528	0	30896.93166	39200.1605	45652.77949	41033.77975	46548.10521	50231.12378	30949.59951	36074.97019	29384.60393	37590.65325	42130.80972	38504.04635	46594.88323	42595.56857
5.81_114.0561	624415.7491	593174.1811	1191421.478	521728.6347	463770.6146	510293.7187	813745.4093	418189.1629	9282.041307	294473.5392	362337.8945	514939.5668	162330.9387	169839.224	10980.05033	3291.243921	152678.5758	181492.9431	7063.060935	31910.06988	52062.80162	26063.2967	20278.94601	28537.5486	43960.50724	48233.55169	54069.69127	35713.51146	24939.66389	11322.67014	73323.31347	73665.49978	3632.14013	103176.1458	83320.88186	13277.5027	76409.89734	97869.05132	73900.39325	30085.56043	31982.54415	37453.35539	200767.9193	154286.8795	179467.9329	170398.7266	180477.2739	166045.3667	167149.4721	161172.8374
0.63_509.2591	16006.52025	15295.60348	21349.8489	37126.52541	21452.46943	34689.69846	40788.41077	22921.67043	31235.25184	44209.85677	56188.37387	58619.66532	84508.47399	83374.80424	76061.052	348775.1031	41277.05495	35464.03741	781.9091078	146080.648	160101.8851	154995.5264	172560.1063	171064.2478	78409.10549	76107.04029	86538.41811	139137.18	128480.2447	0	113103.136	132194.2403	138294.0348	141183.986	152734.033	0	273055.6961	257458.5926	312696.0723	137410.4059	139011.2553	151934.2981	100682.6883	100996.0946	108432.545	94214.8739	102095.914	87764.12871	89496.20797	121422.9155
4.14_828.4813	29541.11719	41974.43165	67964.17115	0	117892.1716	155143.5685	0	10268.68443	0	70633.5332	98355.99717	119788.772	82510.46	89400.18489	0	0	4081.66282	10944.72207	0	42637.12943	40512.81616	0	632.6867992	0	0	0	0	1461.89034	1224.136835	0	0	0	718.9491591	0	0	0	0	0	0	1085.538143	1688.01228	4152.638693	12020.74958	8867.656897	13512.78181	13031.05577	15863.97961	14250.76827	14338.25741	13499.04133
3.06_208.0616	86763.45369	100096.3984	127020.7139	157572.2064	137084.1289	165734.4859	10.41960961	0	0	134134.1363	143975.9242	164485.5224	42241.66599	53868.23422	0	0	8763.840064	9912.237604	0	9359.201117	10397.94619	395.1162985	0	1359.766454	727.6550662	0	276.8577948	1088.755032	0	0	16745.79018	15880.92104	17781.85052	1592.509777	0	0	10.89183589	207.3599587	0	0	695.3706223	2962.875903	27248.26477	21281.83302	25075.83716	19645.66929	20452.50412	32148.51544	27389.15547	29639.74232
3.66_173.0932	635521.2123	722856.521	751735.4558	13627.74285	894228.4241	1114635.389	1335.684416	68495.49322	90937.17969	1040379.749	1047153.083	1187578.468	548531.8374	628104.8822	33233.21569	5256.830908	25305.72878	19042.42678	17795.60778	114604.8689	139275.8109	13243.72157	7097.534415	4423.875398	13922.75392	17460.41433	15081.72728	25760.46608	27412.01547	0	76547.64778	88320.54309	96408.63275	16316.9437	19005.41985	4376.159871	14116.76219	6376.005178	1237.570287	13711.76958	19696.83234	15455.83408	93379.42446	89220.54062	94423.92262	92751.4843	128829.28	101347.4287	106794.5137	113106.6722
8.10_118.0513	385324.0414	413577.3221	438996.6396	1481642.278	1355247.13	1167259.142	7918.572491	16455.8533	3406.042414	1096756.616	1264981.881	1483167.249	357446.4358	401488.0213	0	15103.59557	19683.51655	11948.09608	3880.642617	340971.0742	353570.6842	9826.414861	0	14451.40965	22127.10971	61777.7065	45914.56459	6389.106559	18714.84443	0	1956.704582	14780.42893	6307.712463	14695.34915	14772.42638	0	1992.72822	3471.559615	3907.949185	14202.13437	30382.51855	39708.53167	224272.0993	208050.3359	199757.8458	227929.4207	235421.5842	217026.637	235992.4846	219390.623
0.63_95.0251	77376.01922	74434.54591	101088.128	123644.757	141193.8798	122519.2738	0	106348.6614	130168.7796	136572.7118	148158.2942	124867.7042	133609.9889	134672.8678	3691.765741	0	69771.74546	52337.47618	7662.80254	81620.59248	80103.51687	20182.7782	23648.0697	27226.35525	24953.20231	26149.89364	36506.86456	59271.87165	53108.78578	0	23590.38634	28943.75025	32230.97248	22960.48902	21337.29087	0	18147.76406	13859.99592	19424.97229	47016.32265	47168.19758	40345.73824	80541.8637	92293.12953	85371.80786	86528.84791	69208.80975	79973.77873	81073.00281	86153.86728
8.83_241.1081	94696.35206	76848.17961	67912.94687	59021.04179	59176.04179	53264.25509	55728.11684	55471.81958	59275.18015	33743.34748	38252.8644	44964.30703	85427.61231	67088.70912	77665.68488	82604.81326	75764.32793	78205.22628	137247.8307	140816.2406	140823.8038	713761.4053	712269.0196	722616.53	509220.5674	508336.2927	582199.735	819915.2898	874511.4124	863063.4772	847132.0016	840218.3665	784188.875	695320.8319	660911.9831	691870.545	801804.7895	821352.899	854600.3175	513155.1959	596382.0426	528251.4268	334363.5499	408697.8125	374146.9291	411382.4524	368518.6819	190252.6638	397538.6053	391928.4679
9.64_217.1080	165126.6439	155762.326	167943.5372	170940.9574	170809.9574	168396.8435	116523.3417	120376.2588	124006.4767	94136.49437	94069.29764	89933.82695	260110.9724	212095.1291	218645.8897	169924.059	186997.8707	182560.5135	633597.8258	439238.293	495466.9455	841450.9324	770473.5223	824912.645	597180.1959	577406.609	617806.2289	910462.8044	856025.7283	891023.8685	695742.7824	689054.0924	622156.9044	921016.6102	937978.5321	956283.7232	980969.2501	900082.7823	868501.3271	874682.0777	871851.4285	764239.1939	426242.3284	753838.7111	482227.4292	619463.9175	489004.0111	191642.6454	621741.6051	528047.4385
8.80_173.0818	71295.82621	67411.32952	70860.89453	70692.26045	70703.26045	81502.8581	45660.47946	48639.54323	54371.89246	56632.55006	47797.4518	49570.04056	66439.23569	55735.15158	61481.1291	65266.47929	81039.63717	81725.65687	101471.3097	105723.5076	117704.2093	148314.4353	143716.5209	146150.8121	109255.8598	116874.39	122074.973	236556.1237	240765.1913	214481.8105	171911.7662	173796.3138	152984.7033	248313.4171	193929.0965	202915.0432	206243.7068	196757.1437	197504.195	189782.0982	185155.9006	166220.5293	162582.4932	143204.1632	131984.4762	120564.5656	144837.6497	169180.4598	137364.9582	132233.0859
10.57_231.1235	53822.63139	51881.71062	57594.44337	57841.40162	57642.40162	52562.61569	49434.36933	41794.49001	41635.53556	39905.41746	34953.59436	34232.60514	64580.22034	53230.76181	54113.08705	59475.12201	55416.2893	64512.22678	158786.7387	132041.3013	141503.4975	238988.2858	227698.6136	235456.9001	153812.7726	165365.0858	157942.8646	261759.48	254672.4136	222717.5869	159690.1019	170381.9654	146979.212	263005.8899	231833.444	260702.389	235504.7499	202610.4488	237486.3662	250733.1989	217006.7471	211342.1181	121648.3782	153515.1968	132375.9109	138331.3124	138339.4021	207332.8096	136561.8651	127180.0726
4.05_222.0770	2526.18741	0	1403.859388	237.5640756	98.56407559	1419.069857	0	0	0	0	0	0	7295.82867	0	6278.565778	0	10608.79263	306.0131745	22405.26076	24873.87798	30577.97753	38066.04678	43227.16653	38503.71465	31455.49428	29218.27345	37371.73695	41242.85397	44781.2275	52841.26102	44491.54603	35121.86566	46586.1684	55635.65077	35509.65354	36242.99645	53096.81983	54867.39883	55297.79856	38338.74844	37261.09808	38057.44003	30954.68445	22404.81022	21078.2519	21328.37352	17984.58948	0	21243.31422	16872.07013
10.78_287.1498	57212.65331	71785.92568	73837.35532	54304.92029	54214.92029	58853.50575	41394.93736	33179.37351	39856.60982	32915.30747	38518.32949	29687.50065	74607.09381	80754.40398	79797.45141	67447.33045	73546.25971	87238.3789	314857.6056	244346.2073	270177.8814	351962.4374	316865.7032	342476.0016	317344.9904	297032.3237	295374.7995	469854.1142	477095.003	487094.6337	356218.9265	318165.6565	324983.2355	527848.0471	490475.556	504283.6299	498335.0997	532671.7216	519768.452	433443.3205	419133.1036	411396.6949	194102.1451	312986.0489	245096.2622	331168.9633	248050.9229	472965.6463	280159.4286	244748.1932
0.98_161.0456	286555.241	283491.967	290947.654	258211.786	258023.786	271098.45	318282.162	346746.494	338242.296	318272.896	311370.572	287917.733	295395.003	265808.978	248320.541	337097.259	305289.212	289949.736	325969.62	302241.148	290812.111	44948.24223	54032.83293	43203.6469	40812.57497	41212.57497	44989.55706	39700.12347	47087.12545	46116.17274	29411.27538	31648.46553	26712.53224	108396.6757	108307.1902	104636.0726	138557.1081	96281.7182	91641.79425	259672.4794	222541.647	229799.847	289959.7372	173943.2995	162569.0323	189693.1228	155156.9015	202148.243	172556.543	173083.3406
